Time,HR,BR,Posture,Activity,Stress
10:14:35.427,83,27.3,164,0.06,0.291960925797898
10:14:36.427,83,26.1,165,0.07,0.29022007026105
10:14:37.427,82,26.1,166,0.05,0.288564247465545
10:14:38.427,81,25.0,166,0.04,0.286991268642236
10:14:39.427,83,25.0,167,0.03,0.285498611438539
10:14:40.427,85,24.0,168,0.03,0.28408343007506
10:14:41.427,88,24.0,167,0.03,0.282742566804537
10:14:42.427,91,22.8,166,0.03,0.281472564626979
10:14:43.427,93,22.8,165,0.05,0.280269681209786
10:14:44.427,93,22.0,165,0.04,0.279129903956796
10:14:45.427,90,22.0,165,0.04,0.278048966165598
10:14:46.427,89,21.6,166,0.05,0.277022364208036
10:14:47.427,86,21.6,167,0.06,0.276045375664728
10:14:48.427,84,21.6,166,0.05,0.275113078340585
10:14:49.427,84,21.6,166,0.04,0.274220370084751
10:14:50.427,84,21.2,165,0.04,0.273361989335164
10:14:51.427,86,21.2,163,0.05,0.272532536305013
10:14:52.427,87,21.2,162,0.05,0.271726494725766
10:14:53.427,88,21.2,162,0.07,0.270938254059246
10:14:54.427,90,21.2,163,0.13,0.27016213208928
10:14:55.427,94,21.2,163,0.09,0.269392397801981
10:14:56.427,95,21.8,164,0.06,0.268623294462521
10:14:57.427,96,21.8,165,0.08,0.267851194884746
10:14:58.427,97,22.0,165,0.09,0.267074616036574
10:14:59.427,98,22.0,164,0.09,0.266292994850635
10:15:00.427,101,21.9,165,0.06,0.265506690491538
10:15:01.427,103,21.9,167,0.06,0.264716080981379
10:15:02.427,104,22.4,167,0.03,0.263921561677576
10:15:03.427,106,22.4,166,0.04,0.26312354368091
10:15:04.427,108,22.9,166,0.03,0.262322452180158
10:15:05.427,109,22.9,166,0.04,0.261518724740017
10:15:06.427,110,23.3,166,0.03,0.26071280953918
10:15:07.427,112,23.3,166,0.03,0.259906147653818
10:15:08.427,113,23.6,167,0.04,0.259101167254872
10:15:09.427,115,23.6,168,0.04,0.258300289742532
10:15:10.427,115,24.0,169,0.03,0.257505919996112
10:15:11.427,116,24.0,169,0.03,0.256720436690447
10:15:12.427,117,24.0,170,0.04,0.255946182717815
10:15:13.427,115,24.0,172,0.05,0.255185455753931
10:15:14.427,114,23.7,169,0.06,0.254440499006021
10:15:15.427,110,23.7,168,0.05,0.253714640181358
10:15:16.427,106,22.8,167,0.03,0.253012278087765
10:15:17.427,104,22.8,166,0.04,0.252337716920021
10:15:18.427,100,22.0,166,0.03,0.251695148928387
10:15:19.427,100,22.0,166,0.05,0.251088637537898
10:15:20.427,101,21.6,166,0.04,0.25052210098638
10:15:21.427,99,21.6,165,0.05,0.249999296547092
10:15:22.427,99,21.0,165,0.04,0.249523805399514
10:15:23.427,99,21.0,166,0.05,0.249099018209197
10:15:24.427,100,20.1,170,0.12,0.248728121474751
10:15:25.427,101,20.1,173,0.08,0.248414084696944
10:15:26.427,101,19.3,170,0.06,0.248159648421563
10:15:27.427,102,19.3,168,0.07,0.24796731320421
10:15:28.427,102,18.3,166,0.06,0.247839329541444
10:15:29.427,101,18.3,165,0.02,0.247777688808825
10:15:30.427,99,17.3,164,0.03,0.247784115242351
10:15:31.427,97,17.3,165,0.03,0.247860058995562
10:15:32.427,97,16.5,164,0.02,0.248008576316695
10:15:33.427,97,16.5,166,0.04,0.248234317242246
10:15:34.427,99,16.1,164,0.04,0.248541620856512
10:15:35.427,101,16.1,165,0.04,0.248934497819628
10:15:36.427,102,16.3,164,0.03,0.249416614218058
10:15:37.427,102,16.3,164,0.03,0.249991276802555
10:15:38.427,101,16.7,165,0.03,0.250661419673045
10:15:39.427,98,16.7,164,0.03,0.251429592464041
10:15:40.427,96,17.1,163,0.04,0.252297950078165
10:15:41.427,96,17.1,163,0.02,0.253268244009117
10:15:42.427,96,17.5,165,0.05,0.254341815289026
10:15:43.427,96,17.5,166,0.04,0.255519589088589
10:15:44.427,98,18.2,166,0.03,0.256802070991731
10:15:45.427,98,18.2,166,0.02,0.258189344959804
10:15:46.427,97,18.4,166,0.03,0.259681072993497
10:15:47.427,97,18.4,166,0.03,0.261276496493844
10:15:48.427,93,19.0,165,0.04,0.262974439316835
10:15:49.427,90,19.0,163,0.03,0.26477331250933
10:15:50.427,88,19.5,163,0.04,0.266671120707213
10:15:51.427,88,19.5,161,0.06,0.268665470170022
10:15:52.427,89,20.2,161,0.04,0.270753578419692
10:15:53.427,89,20.2,162,0.06,0.272932285444617
10:15:54.427,90,21.2,163,0.05,0.275198066423899
10:15:55.427,90,21.2,163,0.03,0.277547045920557
10:15:56.427,89,21.8,164,0.03,0.279975013486546
10:15:57.427,88,21.8,165,0.04,0.282477440616743
10:15:58.427,90,22.0,165,0.03,0.285049498983642
10:15:59.427,90,22.0,165,0.04,0.28768607987932
10:16:00.427,92,21.9,167,0.05,0.290381814786406
10:16:01.427,92,21.9,166,0.03,0.293131096995202
10:16:02.427,93,21.5,164,0.08,0.295928104179924
10:16:03.427,96,21.5,164,0.09,0.298766821843156
10:16:04.427,99,21.2,165,0.07,0.301641067534106
10:16:05.427,100,21.2,167,0.07,0.304544515743154
10:16:06.427,102,21.4,167,0.12,0.307470723372445
10:16:07.427,103,21.4,167,0.08,0.310413155679974
10:16:08.427,103,22.0,167,0.03,0.31336521259268
10:16:09.427,102,22.0,167,0.05,0.316320255282616
10:16:10.427,102,22.8,166,0.05,0.319271632899165
10:16:11.427,102,22.8,166,0.02,0.322212709349663
10:16:12.427,102,23.2,166,0.03,0.325136890020611
10:16:13.427,101,23.2,166,0.03,0.328037648331846
10:16:14.427,100,23.3,165,0.05,0.330908552016785
10:16:15.427,100,23.3,165,0.02,0.333744437024028
10:16:16.427,101,23.4,165,0.03,0.336541428311176
10:16:17.427,102,23.4,163,0.06,0.339295807447111
10:16:18.427,103,23.7,162,0.05,0.342004027584811
10:16:19.427,104,23.7,162,0.09,0.344662727743246
10:16:20.427,105,24.0,164,0.10,0.347268746340867
10:16:21.427,106,24.0,165,0.05,0.349819133926174
10:16:22.427,108,24.9,165,0.07,0.35231116505412
10:16:23.427,109,24.9,165,0.10,0.354742349260518
10:16:24.427,110,25.4,164,0.05,0.357110441090254
10:16:25.427,111,25.4,165,0.03,0.35941344913895
10:16:26.427,111,25.3,165,0.03,0.361649644071642
10:16:27.427,110,25.3,166,0.04,0.363817565586204
10:16:28.427,109,25.2,166,0.04,0.365916028293466
10:16:29.427,109,25.2,166,0.05,0.367945438607877
10:16:30.427,109,24.8,166,0.07,0.369907793111017
10:16:31.427,108,24.8,166,0.07,0.371805358394548
10:16:32.427,107,24.7,166,0.05,0.373640661933455
10:16:33.427,105,24.7,166,0.03,0.375416481908792
10:16:34.427,103,24.3,166,0.03,0.377135836020931
10:16:35.427,100,24.3,169,0.10,0.378801969338344
10:16:36.427,101,24.3,170,0.08,0.380418341230861
10:16:37.427,102,24.3,169,0.04,0.381988611440006
10:16:38.427,102,24.3,168,0.06,0.383515723414243
10:16:39.427,101,24.3,165,0.08,0.385001892456749
10:16:40.427,99,24.3,161,0.10,0.386449498733436
10:16:41.427,100,24.3,159,0.07,0.387861077688864
10:16:42.427,100,23.6,159,0.03,0.3892393098369
10:16:43.427,99,23.6,161,0.07,0.390587009967234
10:16:44.427,100,23.1,163,0.07,0.391907115811215
10:16:45.427,99,23.1,165,0.05,0.393202676212647
10:16:46.427,100,22.9,168,0.12,0.394475854763027
10:16:47.427,100,22.9,168,0.13,0.395727921089533
10:16:48.427,101,23.0,165,0.14,0.396960229830815
10:16:49.427,100,23.0,161,0.14,0.398174215182349
10:16:50.427,98,23.4,159,0.10,0.399371385121429
10:16:51.427,94,23.4,158,0.09,0.400553315335085
10:16:52.427,91,23.7,158,0.07,0.401721642875341
10:16:53.427,91,23.7,160,0.10,0.402878059567383
10:16:54.427,93,24.1,162,0.07,0.404024305197183
10:16:55.427,93,24.1,163,0.04,0.405162160505989
10:16:56.427,95,24.1,162,0.04,0.406293440019909
10:16:57.427,95,24.1,161,0.04,0.40741998474346
10:16:58.427,94,23.8,161,0.04,0.408543654746484
10:16:59.427,93,23.8,161,0.06,0.40966632167431
10:17:00.427,91,23.8,161,0.05,0.410789861211299
10:17:01.427,89,23.8,163,0.08,0.41191614552812
10:17:02.427,88,23.8,163,0.08,0.413047035743182
10:17:03.427,88,23.8,163,0.05,0.41418437442857
10:17:04.427,91,23.8,163,0.04,0.415329978190654
10:17:05.427,92,23.8,163,0.04,0.416485630355255
10:17:06.427,94,23.5,163,0.06,0.417653073786826
10:17:07.427,91,23.5,163,0.04,0.41883400387055
10:17:08.427,87,22.4,162,0.03,0.42003006168562
10:17:09.427,86,22.4,162,0.11,0.421242827397195
10:17:10.427,85,21.4,162,0.08,0.422473813893632
10:17:11.427,86,21.4,161,0.07,0.423722574678213
10:17:12.427,91,20.1,161,0.05,0.424986705667032
10:17:13.427,94,20.1,161,0.06,0.426263740885796
10:17:14.427,95,19.0,162,0.04,0.427551162399431
10:17:15.427,93,19.0,162,0.06,0.428846410450919
10:17:16.427,88,17.7,162,0.04,0.43014689376854
10:17:17.427,84,17.7,163,0.05,0.43145
10:17:18.427,80,16.6,162,0.03,0.43275310623146
10:17:19.427,79,16.6,163,0.05,0.434053589549081
10:17:20.427,79,15.5,162,0.04,0.43534883760057
10:17:21.427,80,15.5,162,0.04,0.436636259114204
10:17:22.427,83,14.6,164,0.07,0.437913294332968
10:17:23.427,84,14.6,164,0.05,0.439177425321787
10:17:24.427,84,13.7,164,0.05,0.440426186106368
10:17:25.427,79,13.7,164,0.04,0.441657172602805
10:17:26.427,76,13.2,163,0.04,0.442868052297976
10:17:27.427,75,13.2,164,0.03,0.444056573641752
10:17:28.427,80,12.8,165,0.06,0.445220575113195
10:17:29.427,84,12.8,166,0.05,0.446357993924236
10:17:30.427,86,12.4,165,0.04,0.447466874325799
10:17:31.427,84,12.4,166,0.03,0.448545375482912
10:17:32.427,79,12.4,163,0.08,0.449594320962257
10:17:33.427,78,12.4,162,0.06,0.450617195415962
10:17:34.427,77,12.7,161,0.09,0.451617588474974
10:17:35.427,78,12.7,160,0.06,0.45259918029488
10:17:36.427,80,13.2,161,0.06,0.453565726737225
10:17:37.427,83,13.2,162,0.05,0.454521044245975
10:17:38.427,85,14.0,163,0.05,0.45546899448005
10:17:39.427,84,14.0,164,0.04,0.456413468763786
10:17:40.427,84,14.4,164,0.04,0.457358372417942
10:17:41.427,84,14.4,165,0.05,0.458307609034357
10:17:42.427,83,14.7,166,0.04,0.459265064757556
10:17:43.427,84,14.7,167,0.04,0.460234592636626
10:17:44.427,85,15.3,167,0.04,0.46121999711034
10:17:45.427,86,15.3,166,0.03,0.462225018688031
10:17:46.427,86,15.9,166,0.04,0.463253318887875
10:17:47.427,82,15.9,164,0.08,0.464308465493254
10:17:48.427,81,17.0,163,0.16,0.46539391818655
10:17:49.427,81,17.0,159,0.17,0.466513014618225
10:17:50.427,83,18.3,158,0.06,0.467668956967283
10:17:51.427,85,18.3,158,0.05,0.468864224944965
10:17:52.427,85,19.5,158,0.04,0.470100565809834
10:17:53.427,86,19.5,159,0.05,0.47137956143443
10:17:54.427,84,20.5,161,0.07,0.472702621935634
10:17:55.427,84,20.5,162,0.07,0.474070979996617
10:17:56.427,85,21.2,163,0.06,0.475485685903267
10:17:57.427,86,21.2,163,0.07,0.476947603315055
10:17:58.427,88,21.7,164,0.04,0.478457405787384
10:17:59.427,86,21.7,166,0.04,0.480015574059419
10:18:00.427,84,22.3,166,0.03,0.481622394118319
10:18:01.427,83,22.3,166,0.04,0.483277956047669
10:18:02.427,83,22.7,166,0.05,0.484982153664747
10:18:03.427,86,22.7,167,0.07,0.486734684948079
10:18:04.427,86,22.9,167,0.04,0.488535053253578
10:18:05.427,88,22.9,167,0.10,0.490382569314352
10:18:06.427,87,23.3,165,0.20,0.492276354016139
10:18:07.427,86,23.3,162,0.20,0.49421534193719
10:18:08.427,84,23.3,161,0.07,0.496196973520829
10:18:09.427,82,23.3,160,0.04,0.49821720538189
10:18:10.427,80,22.8,159,0.04,0.50027183870551
10:18:11.427,79,22.8,159,0.05,0.502356536154279
10:18:12.427,79,22.3,162,0.08,0.504466839333167
10:18:13.427,80,22.3,163,0.07,0.506598186741905
10:18:14.427,83,21.9,162,0.05,0.508745932142539
10:18:15.427,85,21.9,163,0.03,0.510905363268187
10:18:16.427,85,21.8,163,0.05,0.51307172079768
10:18:17.427,85,21.8,164,0.04,0.515240217519662
10:18:18.427,84,21.7,165,0.03,0.517406057609006
10:18:19.427,82,21.7,165,0.02,0.519564455937906
10:18:20.427,81,22.0,165,0.02,0.521710657343901
10:18:21.427,80,22.0,165,0.02,0.52383995577723
10:18:22.427,81,22.2,165,0.04,0.52594771325044
10:18:23.427,82,22.2,165,0.03,0.52802937851392
10:18:24.427,85,22.6,164,0.03,0.53008050538218
10:18:25.427,85,22.6,165,0.04,0.532096770637068
10:18:26.427,85,22.5,166,0.03,0.534073991435845
10:18:27.427,83,22.5,166,0.03,0.536008142154018
10:18:28.427,81,22.3,166,0.05,0.537895370595104
10:18:29.427,81,22.3,165,0.07,0.539732013502071
10:18:30.427,80,22.5,166,0.05,0.54151461130798
10:18:31.427,80,22.5,165,0.04,0.543239922066437
10:18:32.427,82,22.4,165,0.04,0.544904934505769
10:18:33.427,84,22.4,164,0.07,0.546506880154355
10:18:34.427,87,22.8,164,0.06,0.548043244488278
10:18:35.427,88,22.8,165,0.05,0.54951177705643
10:18:36.427,88,22.9,164,0.03,0.550910500542284
10:18:37.427,86,22.9,165,0.08,0.552237718725846
10:18:38.427,83,23.0,165,0.05,0.55349202331374
10:18:39.427,81,23.0,166,0.06,0.554672299609903
10:18:40.427,79,22.8,166,0.04,0.555777731004077
10:18:41.427,79,22.8,166,0.04,0.556807802260006
10:18:42.427,81,22.6,166,0.05,0.557762301590116
10:18:43.427,83,22.6,166,0.03,0.558641321508301
10:18:44.427,84,22.2,166,0.04,0.559445258457412
10:18:45.427,85,22.2,165,0.05,0.560174811212913
10:18:46.427,85,22.1,165,0.04,0.560830978069162
10:18:47.427,84,22.1,166,0.04,0.561415052819636
10:18:48.427,85,22.0,167,0.04,0.561928619547272
10:18:49.427,85,22.0,168,0.04,0.562373546245934
10:18:50.427,86,21.9,168,0.02,0.562751977298655
10:18:51.427,87,21.9,168,0.02,0.563066324842965
10:18:52.427,85,21.8,168,0.03,0.563319259058064
10:18:53.427,86,21.8,167,0.03,0.563513697412954
10:18:54.427,84,21.1,167,0.02,0.563652792918821
10:18:55.427,84,21.1,167,0.02,0.563739921432969
10:18:56.427,83,20.5,167,0.03,0.563778668065438
10:18:57.427,80,20.5,166,0.02,0.563772812743029
10:18:58.427,80,19.7,166,0.04,0.563726314988873
10:18:59.427,81,19.7,165,0.04,0.563643297978829
10:19:00.427,82,19.2,165,0.05,0.563528031938911
10:19:01.427,84,19.2,166,0.04,0.563384916950594
10:19:02.427,84,18.8,166,0.03,0.563218465233239
10:19:03.427,84,18.8,165,0.03,0.563033282974977
10:19:04.427,83,18.4,165,0.05,0.562834051785219
10:19:05.427,83,18.4,165,0.05,0.562625509843462
10:19:06.427,82,18.1,166,0.03,0.562412432820318
10:19:07.427,82,18.1,166,0.03,0.562199614647567
10:19:08.427,83,17.5,166,0.03,0.561991848214694
10:19:09.427,84,17.5,166,0.07,0.561793906069609
10:19:10.427,85,16.9,166,0.04,0.561610521201281
10:19:11.427,86,16.9,165,0.03,0.561443825906503
10:19:12.427,85,16.7,165,0.03,0.561293343203885
10:19:13.427,84,16.7,165,0.06,0.56115853082965
10:19:14.427,81,16.3,165,0.04,0.561038783421136
10:19:15.427,80,16.3,164,0.05,0.560933434954387
10:19:16.427,81,16.2,166,0.03,0.560841761425986
10:19:17.427,83,16.2,166,0.03,0.560762983768366
10:19:18.427,83,16.3,166,0.03,0.560696270986844
10:19:19.427,82,16.3,165,0.04,0.560639185518709
10:19:20.427,82,16.2,165,0.06,0.560587693048434
10:19:21.427,82,16.2,165,0.09,0.560537736739464
10:19:22.427,81,16.1,165,0.04,0.560485253569664
10:19:23.427,81,16.1,166,0.05,0.560426190691676
10:19:24.427,80,16.3,166,0.06,0.560356521752304
10:19:25.427,79,16.3,166,0.04,0.560272263105218
10:19:26.427,79,16.4,165,0.03,0.560169489851694
10:19:27.427,80,16.4,165,0.05,0.560044351644789
10:19:28.427,82,16.6,165,0.03,0.559893088193337
10:19:29.427,83,16.6,165,0.02,0.55971204440331
10:19:30.427,82,16.4,165,0.04,0.559498259197847
10:19:31.427,82,16.4,163,0.08,0.559249477440468
10:19:32.427,82,16.0,162,0.09,0.558963584913451
10:19:33.427,81,16.0,163,0.05,0.558638616831049
10:19:34.427,82,15.9,163,0.07,0.558272765750985
10:19:35.427,83,15.9,164,0.05,0.557868325001563
10:19:36.427,85,15.8,165,0.08,0.557431679447246
10:19:37.427,86,15.8,164,0.05,0.556969343629882
10:19:38.427,87,15.7,164,0.04,0.556487935536939
10:19:39.427,85,15.7,165,0.04,0.555994149953208
10:19:40.427,81,15.7,165,0.05,0.555494731503267
10:19:41.427,77,15.7,166,0.04,0.554996447493257
10:19:42.427,75,15.9,166,0.03,0.554506060661332
10:19:43.427,75,15.9,166,0.04,0.554030301946495
10:19:44.427,77,15.8,165,0.04,0.553575843385486
10:19:45.427,80,15.8,165,0.03,0.553149271246841
10:19:46.427,82,15.4,166,0.05,0.552757059510319
10:19:47.427,82,15.4,166,0.03,0.552405543798463
10:19:48.427,83,15.7,166,0.04,0.552100895865292
10:19:49.427,80,15.7,166,0.02,0.551849098744819
10:19:50.427,78,15.9,166,0.04,0.551655922659488
10:19:51.427,74,15.9,164,0.05,0.551526901785526
10:19:52.427,73,16.1,164,0.04,0.551467311968765
10:19:53.427,75,16.1,165,0.04,0.551482149480677
10:19:54.427,77,16.3,165,0.05,0.551576110900149
10:19:55.427,79,16.3,164,0.03,0.551753574202017
10:19:56.427,81,16.5,165,0.03,0.552018581128511
10:19:57.427,83,16.5,165,0.03,0.552374820914581
10:19:58.427,84,16.6,165,0.05,0.552825615432651
10:19:59.427,83,16.6,166,0.04,0.553373905816614
10:20:00.427,85,17.3,166,0.05,0.554022240618919
10:20:01.427,86,17.3,166,0.03,0.554772765548453
10:20:02.427,84,17.7,165,0.04,0.55562721483053
10:20:03.427,83,17.7,163,0.08,0.556586904223774
10:20:04.427,84,18.3,163,0.05,0.557652725722024
10:20:05.427,85,18.3,163,0.05,0.558825143962594
10:20:06.427,87,18.9,165,0.05,0.560104194355336
10:20:07.427,88,18.9,166,0.08,0.56148972901294
10:20:08.427,89,18.8,169,0.08,0.562981417346415
10:20:09.427,89,18.8,167,0.05,0.564578501323388
10:20:10.427,89,18.7,166,0.04,0.566279798520425
10:20:11.427,88,18.7,163,0.06,0.568083706884239
10:20:12.427,88,18.7,159,0.10,0.569988211182589
10:20:13.427,89,18.7,156,0.07,0.57199089111891
10:20:14.427,89,18.6,155,0.05,0.574088931077995
10:20:15.427,89,18.6,158,0.09,0.576279131463479
10:20:16.427,89,18.5,159,0.06,0.57855792158149
10:20:17.427,89,18.5,159,0.06,0.58092137401857
10:20:18.427,88,18.2,161,0.06,0.583365220455982
10:20:19.427,88,18.2,162,0.10,0.585884868856725
10:20:20.427,87,17.3,164,0.12,0.588475421956046
10:20:21.427,88,17.3,164,0.09,0.591131696980995
10:20:22.427,87,16.8,164,0.03,0.593848246519624
10:20:23.427,87,16.8,164,0.03,0.596620118471054
10:20:24.427,89,16.0,165,0.03,0.599442875985835
10:20:25.427,91,16.0,166,0.05,0.602311877316314
10:20:26.427,93,16.2,165,0.03,0.605222294507312
10:20:27.427,92,16.2,165,0.03,0.608169132836599
10:20:28.427,91,16.4,164,0.04,0.611147250926876
10:20:29.427,88,16.4,163,0.09,0.614151381448284
10:20:30.427,86,17.1,162,0.09,0.617176152328087
10:20:31.427,86,17.1,163,0.08,0.620216108382111
10:20:32.427,86,18.7,164,0.09,0.623265733280842
10:20:33.427,88,18.7,165,0.04,0.626319471761744
10:20:34.427,89,19.8,166,0.05,0.629371751998337
10:20:35.427,89,19.8,167,0.05,0.632417008035973
10:20:36.427,88,20.5,168,0.03,0.635449702203979
10:20:37.427,88,20.5,168,0.02,0.638464347413894
10:20:38.427,87,21.2,167,0.06,0.641455529254042
10:20:39.427,87,21.2,166,0.09,0.644417927791454
10:20:40.427,87,22.7,167,0.06,0.647346338993366
10:20:41.427,88,22.7,169,0.09,0.650235695682016
10:20:42.427,88,23.7,168,0.04,0.653081087938382
10:20:43.427,87,23.7,167,0.05,0.655877782872695
10:20:44.427,86,24.6,165,0.06,0.658621243682116
10:20:45.427,84,24.6,162,0.06,0.661307147918835
10:20:46.427,84,24.6,161,0.05,0.663931404895049
10:20:47.427,85,24.6,163,0.07,0.666490172154714
10:20:48.427,86,24.8,165,0.07,0.668979870945759
10:20:49.427,87,24.8,163,0.06,0.671397200630461
10:20:50.427,88,24.4,162,0.03,0.673739151975945
10:20:51.427,88,24.4,163,0.05,0.676003019271303
10:20:52.427,86,23.5,164,0.04,0.678186411222539
10:20:53.427,86,23.5,163,0.04,0.680287260581464
10:20:54.427,86,22.9,165,0.03,0.682303832469775
10:20:55.427,85,22.9,166,0.05,0.684234731364798
10:20:56.427,85,22.8,166,0.05,0.686078906718766
10:20:57.427,84,22.8,166,0.03,0.687835657189002
10:20:58.427,83,22.6,166,0.03,0.689506191449005
10:20:59.427,85,22.6,166,0.03,0.69109362332155
10:21:00.427,85,22.1,165,0.05,0.692601401253395
10:21:01.427,85,22.1,164,0.05,0.694033294429602
10:21:02.427,85,22.0,164,0.03,0.695393377596363
10:21:03.427,84,22.0,165,0.03,0.696686014653432
10:21:04.427,85,21.9,166,0.07,0.697915841082244
10:21:05.427,84,21.9,166,0.07,0.699087745280463
10:21:06.427,84,22.4,165,0.03,0.700206848878133
10:21:07.427,84,22.4,164,0.03,0.701278486114681
10:21:08.427,85,22.6,165,0.04,0.702308182359818
10:21:09.427,85,22.6,164,0.03,0.703301631864823
10:21:10.427,85,23.3,165,0.04,0.704264674833807
10:21:11.427,85,23.3,165,0.04,0.705203273907266
10:21:12.427,87,23.7,166,0.04,0.706123490152639
10:21:13.427,89,23.7,166,0.03,0.707031458658525
10:21:14.427,91,23.7,166,0.03,0.707929427681666
10:21:15.427,93,23.7,166,0.03,0.708815749594012
10:21:16.427,96,23.4,166,0.04,0.709688823666316
10:21:17.427,97,23.4,166,0.03,0.710547102513709
10:21:18.427,93,23.5,165,0.09,0.71138909832647
10:21:19.427,90,23.5,164,0.10,0.712213388860911
10:21:20.427,87,23.2,163,0.09,0.713018623166251
10:21:21.427,86,23.2,161,0.09,0.713803527024419
10:21:22.427,88,23.3,162,0.05,0.714566908080878
10:21:23.427,88,23.3,163,0.05,0.715307660645817
10:21:24.427,86,23.4,163,0.05,0.716024770146374
10:21:25.427,86,23.4,164,0.05,0.716717317211964
10:21:26.427,86,23.4,164,0.04,0.717384481376257
10:21:27.427,87,23.4,164,0.04,0.718025544380907
10:21:28.427,87,23.8,165,0.03,0.718639893067728
10:21:29.427,84,23.8,165,0.03,0.719227021847661
10:21:30.427,83,23.5,166,0.04,0.719786534736606
10:21:31.427,82,23.5,166,0.04,0.72031814694991
10:21:32.427,80,23.3,165,0.05,0.720821686049092
10:21:33.427,83,23.3,165,0.04,0.721297092636193
10:21:34.427,85,23.3,165,0.03,0.721744420592952
10:21:35.427,86,23.3,166,0.04,0.722163836863843
10:21:36.427,87,23.7,167,0.05,0.722555620783846
10:21:37.427,86,23.7,167,0.02,0.722920162953667
10:21:38.427,81,24.0,168,0.04,0.723257963666922
10:21:39.427,77,24.0,167,0.04,0.723569630895639
10:21:40.427,74,24.0,167,0.03,0.723855877842161
10:21:41.427,75,24.0,166,0.04,0.724117520067338
10:21:42.427,76,23.7,166,0.04,0.724355472206545
10:21:43.427,79,23.7,165,0.06,0.724570744286776
10:21:44.427,83,23.7,165,0.03,0.724764437659617
10:21:45.427,84,23.7,165,0.05,0.72493774056649
10:21:46.427,85,23.5,166,0.03,0.725091677281153
10:21:47.427,83,23.5,166,0.02,0.725227103985309
10:21:48.427,80,23.2,166,0.03,0.725344951393942
10:21:49.427,78,23.2,166,0.04,0.72544622100765
10:21:50.427,77,23.6,166,0.03,0.725531981079966
10:21:51.427,78,23.6,166,0.03,0.725603362315867
10:21:52.427,80,24.2,166,0.03,0.725661553318832
10:21:53.427,80,24.2,166,0.03,0.725707795804752
10:21:54.427,82,24.8,164,0.14,0.725743379601981
10:21:55.427,86,24.8,161,0.11,0.725769637457646
10:21:56.427,90,25.0,160,0.05,0.725787939671153
10:21:57.427,90,25.0,161,0.04,0.725799688576469
10:21:58.427,88,25.5,161,0.06,0.725806312895422
10:21:59.427,85,25.5,162,0.04,0.725809261984739
10:22:00.427,84,26.0,162,0.04,0.72581
10:22:01.427,84,26.0,163,0.02,0.72581
10:22:02.427,84,26.1,163,0.03,0.72581
10:22:03.427,84,26.1,163,0.03,0.72581
10:22:04.427,82,25.9,163,0.04,0.72581
10:22:05.427,80,25.9,162,0.07,0.72581
10:22:06.427,78,26.0,162,0.04,0.72581
10:22:07.427,77,26.0,161,0.02,0.72581
10:22:08.427,77,25.8,161,0.05,0.72581
10:22:09.427,80,25.8,160,0.04,0.72581
10:22:10.427,85,25.0,158,0.06,0.72581
10:22:11.427,88,25.0,161,0.07,0.72581
10:22:12.427,87,24.0,162,0.08,0.72581
10:22:13.427,86,24.0,163,0.06,0.72581
10:22:14.427,84,23.4,165,0.05,0.72581
10:22:15.427,81,23.4,165,0.07,0.72581
10:22:16.427,80,22.9,164,0.06,0.72581
10:22:17.427,78,22.9,162,0.06,0.72581
10:22:18.427,79,22.4,162,0.04,0.72581
10:22:19.427,79,22.4,163,0.05,0.72581
10:22:20.427,79,22.5,162,0.07,0.72581
10:22:21.427,79,22.5,163,0.08,0.72581
10:22:22.427,81,23.0,165,0.06,0.72581
10:22:23.427,84,23.0,167,0.06,0.72581
10:22:24.427,85,23.4,167,0.04,0.72581
10:22:25.427,85,23.4,168,0.03,0.72581
10:22:26.427,86,23.4,168,0.03,0.72581
10:22:27.427,87,23.4,167,0.02,0.72581
10:22:28.427,87,23.5,165,0.06,0.72581
10:22:29.427,88,23.5,165,0.04,0.72581
10:22:30.427,89,24.1,165,0.03,0.72581
10:22:31.427,91,24.1,165,0.03,0.72581
10:22:32.427,93,25.0,165,0.05,0.72581
10:22:33.427,95,25.0,163,0.06,0.72581
10:22:34.427,95,25.5,163,0.03,0.72581
10:22:35.427,95,25.5,161,0.06,0.72581
10:22:36.427,96,26.3,159,0.06,0.72581
10:22:37.427,96,26.3,159,0.04,0.72581
10:22:38.427,97,26.6,161,0.06,0.725809835883628
10:22:39.427,98,26.6,162,0.06,0.725809180078976
10:22:40.427,97,26.4,164,0.05,0.725807706993996
10:22:41.427,95,26.4,165,0.03,0.725805094327534
10:22:42.427,94,25.8,164,0.03,0.725801024367132
10:22:43.427,96,25.8,163,0.03,0.725795185268338
10:22:44.427,98,25.4,164,0.02,0.725787272310398
10:22:45.427,99,25.4,163,0.03,0.725776989123256
10:22:46.427,98,24.6,163,0.04,0.725764048880933
10:22:47.427,97,24.6,162,0.04,0.725748175456471
10:22:48.427,98,24.0,162,0.04,0.725729104533804
10:22:49.427,100,24.0,164,0.05,0.725706584672062
10:22:50.427,102,22.8,165,0.04,0.725680378318034
10:22:51.427,104,22.8,166,0.03,0.725650262762714
10:22:52.427,103,21.4,166,0.03,0.72561603103807
10:22:53.427,102,21.4,163,0.06,0.72557749275043
10:22:54.427,101,20.5,161,0.05,0.725532670787231
10:22:55.427,99,20.5,162,0.04,0.725477809278151
10:22:56.427,98,19.3,163,0.02,0.72540919277858
10:22:57.427,99,19.3,163,0.03,0.725323161230396
